Bridge Author Id,Bridge Author,AR,% WG I+II+III,% WG I+II,% WG I+III,% WG II+III,WG,% WG I,% WG II,% WG III,Role,% Responsibility Roles,% CLA,% LA,% RE,% CA,Chapter #,Chapter Title,Institution,Country
1844,José Marengo,4,0.0000,88.8900,0.0000,0.0000,WG II,55.5600,44.4400,0.0000,CA,66.6700,11.1100,44.4400,11.1100,33.3300,13,Latin America,National Institute for Space Research (INPE),Brazil
1844,José Marengo,5,0.0000,88.8900,0.0000,0.0000,WG I,55.5600,44.4400,0.0000,RE,66.6700,11.1100,44.4400,11.1100,33.3300,2,Observations: Atmosphere and Surface,National Institute for Space Research (INPE),Brazil
1844,José Marengo,5,0.0000,88.8900,0.0000,0.0000,WG II,55.5600,44.4400,0.0000,CLA,66.6700,11.1100,44.4400,11.1100,33.3300,27,Central and South America,National Institute for Space Research (INPE),Brazil
1844,José Marengo,5,0.0000,88.8900,0.0000,0.0000,WG II,55.5600,44.4400,0.0000,LA,66.6700,11.1100,44.4400,11.1100,33.3300,TS,Technical Summary,National Institute for Space Research (INPE),Brazil
1847,Anil Markandya,3,0.0000,0.0000,0.0000,66.6700,WG III,0.0000,33.3300,66.6700,CLA,83.3300,16.6700,66.6700,0.0000,16.6700,7,Costing Methodologies,University of Bath,United Kingdom
1847,Anil Markandya,3,0.0000,0.0000,0.0000,66.6700,WG III,0.0000,33.3300,66.6700,LA,83.3300,16.6700,66.6700,0.0000,16.6700,SPM,Summary For Policy Makers,University of Bath,United Kingdom
1847,Anil Markandya,3,0.0000,0.0000,0.0000,66.6700,WG III,0.0000,33.3300,66.6700,LA,83.3300,16.6700,66.6700,0.0000,16.6700,TS,Technical Summary,University of Bath,United Kingdom
1847,Anil Markandya,4,0.0000,0.0000,0.0000,66.6700,WG II,0.0000,33.3300,66.6700,CA,83.3300,16.6700,66.6700,0.0000,16.6700,8,Human Health,World Bank,Italy
1847,Anil Markandya,4,0.0000,0.0000,0.0000,66.6700,WG III,0.0000,33.3300,66.6700,LA,83.3300,16.6700,66.6700,0.0000,16.6700,2,Framing Issues,World Bank,Italy
1847,Anil Markandya,5,0.0000,0.0000,0.0000,66.6700,WG II,0.0000,33.3300,66.6700,LA,83.3300,16.6700,66.6700,0.0000,16.6700,17,Economics of Adaptation,Basque Centre for Climate Change,Spain
1849,Gregg Marland,2,50.0000,66.6700,33.3300,33.3300,WG I,33.3300,50.0000,16.6700,CA,66.6700,0.0000,66.6700,0.0000,33.3300,2,Radiative Forcing of Climate Change,Oak Ridge National Laboratory,USA
1849,Gregg Marland,2,50.0000,66.6700,33.3300,33.3300,WG II,33.3300,50.0000,16.6700,LA,66.6700,0.0000,66.6700,0.0000,33.3300,B,Energy Primer,Oak Ridge National Laboratory,USA
1849,Gregg Marland,2,50.0000,66.6700,33.3300,33.3300,WG II,33.3300,50.0000,16.6700,LA,66.6700,0.0000,66.6700,0.0000,33.3300,SPM,Summary For Policy Makers,Oak Ridge National Laboratory,USA
1849,Gregg Marland,2,50.0000,66.6700,33.3300,33.3300,WG II,33.3300,50.0000,16.6700,LA,66.6700,0.0000,66.6700,0.0000,33.3300,TS,Technical Summary,Oak Ridge National Laboratory,USA
1849,Gregg Marland,3,50.0000,66.6700,33.3300,33.3300,WG III,33.3300,50.0000,16.6700,LA,66.6700,0.0000,66.6700,0.0000,33.3300,4,"Technological and Economic Potential of Options to Enhance, Maintain, and Manage Biological Carbon Reservoirs and Geo-engineering",Oak Ridge National Laboratory,USA
1849,Gregg Marland,5,50.0000,66.6700,33.3300,33.3300,WG I,33.3300,50.0000,16.6700,CA,66.6700,0.0000,66.6700,0.0000,33.3300,6,Carbon and Other biogeochemical Cycles,Appalachian State University,USA
5088,Kathy Maskell,2,0.0000,66.6700,0.0000,0.0000,WG II,66.6700,33.3300,0.0000,LA,66.6700,0.0000,66.6700,0.0000,33.3300,SPM,Summary For Policy Makers,IPCC,United Kingdom
5088,Kathy Maskell,3,0.0000,66.6700,0.0000,0.0000,WG I,66.6700,33.3300,0.0000,LA,66.6700,0.0000,66.6700,0.0000,33.3300,SPM,Summary For Policy Makers,IPCC,United Kingdom
5088,Kathy Maskell,3,0.0000,66.6700,0.0000,0.0000,WG I,66.6700,33.3300,0.0000,CA,66.6700,0.0000,66.6700,0.0000,33.3300,TS,Technical Summary,IPCC,United Kingdom
1869,Michael D. Mastrandrea,4,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,CA,25.0000,25.0000,0.0000,0.0000,75.0000,19,Assessing key vulnerabilities and the risk from climate change,Stanford University,USA
1869,Michael D. Mastrandrea,4,0.0000,0.0000,0.0000,50.0000,WG III,0.0000,75.0000,25.0000,CA,25.0000,25.0000,0.0000,0.0000,75.0000,3,Issues Related to Mitigation in the Long Term Context,Stanford University,USA
1869,Michael D. Mastrandrea,5,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,CA,25.0000,25.0000,0.0000,0.0000,75.0000,1,Point of Departure,IPCC,USA
1869,Michael D. Mastrandrea,5,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,CLA,25.0000,25.0000,0.0000,0.0000,75.0000,TS,Technical Summary,IPCC,USA
1871,Luis Jose Mata,3,0.0000,72.7300,0.0000,0.0000,WG I,36.3600,63.6400,0.0000,RE,81.8200,18.1800,54.5500,9.0900,18.1800,13,Climate Scenario Development,Universidad Central Venezuela,Venezuela
1871,Luis Jose Mata,3,0.0000,72.7300,0.0000,0.0000,WG I,36.3600,63.6400,0.0000,LA,81.8200,18.1800,54.5500,9.0900,18.1800,14,Advancing our Understanding,Universidad Central Venezuela,Venezuela
1871,Luis Jose Mata,3,0.0000,72.7300,0.0000,0.0000,WG I,36.3600,63.6400,0.0000,LA,81.8200,18.1800,54.5500,9.0900,18.1800,SPM,Summary For Policy Makers,University of Bonn,Germany
1871,Luis Jose Mata,3,0.0000,72.7300,0.0000,0.0000,WG I,36.3600,63.6400,0.0000,CA,81.8200,18.1800,54.5500,9.0900,18.1800,TS,Technical Summary,Universidad Central Venezuela,Venezuela
1871,Luis Jose Mata,3,0.0000,72.7300,0.0000,0.0000,WG II,36.3600,63.6400,0.0000,CLA,81.8200,18.1800,54.5500,9.0900,18.1800,14,Latin America,Universidad Central Venezuela,Venezuela
1871,Luis Jose Mata,3,0.0000,72.7300,0.0000,0.0000,WG II,36.3600,63.6400,0.0000,LA,81.8200,18.1800,54.5500,9.0900,18.1800,SPM,Summary For Policy Makers,Universidad Central Venezuela,Venezuela
1871,Luis Jose Mata,3,0.0000,72.7300,0.0000,0.0000,WG II,36.3600,63.6400,0.0000,LA,81.8200,18.1800,54.5500,9.0900,18.1800,TS,Technical Summary,Universidad Central Venezuela,Venezuela
1871,Luis Jose Mata,4,0.0000,72.7300,0.0000,0.0000,WG II,36.3600,63.6400,0.0000,CLA,81.8200,18.1800,54.5500,9.0900,18.1800,3,Freshwater resources and their management,Nord-Sud Zentrum fur Entwicklungsforschung,Germany
1871,Luis Jose Mata,4,0.0000,72.7300,0.0000,0.0000,WG II,36.3600,63.6400,0.0000,LA,81.8200,18.1800,54.5500,9.0900,18.1800,SPM,Summary For Policy Makers,Nord-Sud Zentrum fur Entwicklungsforschung,Germany
1871,Luis Jose Mata,4,0.0000,72.7300,0.0000,0.0000,WG II,36.3600,63.6400,0.0000,LA,81.8200,18.1800,54.5500,9.0900,18.1800,TS,Technical Summary,Nord-Sud Zentrum fur Entwicklungsforschung,Germany
1871,Luis Jose Mata,5,0.0000,72.7300,0.0000,0.0000,WG II,36.3600,63.6400,0.0000,CA,81.8200,18.1800,54.5500,9.0900,18.1800,3,Freshwater Resources,Universidad Central Venezuela,Venezuela
1873,P. Matson,2,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,LA,100.0000,0.0000,100.0000,0.0000,0.0000,2,"Rangelands in a Changing Climate: Impacts, Adaptations and Mitigation",Stanford University,USA
1873,P. Matson,3,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,LA,100.0000,0.0000,100.0000,0.0000,0.0000,4,Atmospheric Chemistry and Greenhouse Gases,Stanford University,USA
1885,D.L. Mauzerall,3,0.0000,0.0000,100.0000,0.0000,WG I,50.0000,0.0000,50.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,4,Atmospheric Chemistry and Greenhouse Gases,Princeton University,USA
1885,D.L. Mauzerall,3,0.0000,0.0000,100.0000,0.0000,WG III,50.0000,0.0000,50.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,9,Sector Costs and Ancillary Benefits of Mitigation,Princeton University,USA
1893,Gordon McBean,1,0.0000,50.0000,0.0000,0.0000,WG I,75.0000,25.0000,0.0000,LA,100.0000,25.0000,50.0000,25.0000,0.0000,11,Narrowing the Uncertainties,University of British Columbia,Canada
1893,Gordon McBean,2,0.0000,50.0000,0.0000,0.0000,WG I,75.0000,25.0000,0.0000,CLA,100.0000,25.0000,50.0000,25.0000,0.0000,11,Advancing our Understanding,Environment Canada,Canada
1893,Gordon McBean,2,0.0000,50.0000,0.0000,0.0000,WG I,75.0000,25.0000,0.0000,LA,100.0000,25.0000,50.0000,25.0000,0.0000,TS,Technical Summary,Environment Canada,Canada
1893,Gordon McBean,4,0.0000,50.0000,0.0000,0.0000,WG II,75.0000,25.0000,0.0000,RE,100.0000,25.0000,50.0000,25.0000,0.0000,14,North America,University of British Columbia,Canada
1894,Bruce McCarl,4,0.0000,0.0000,0.0000,100.0000,WG III,0.0000,50.0000,50.0000,LA,100.0000,0.0000,100.0000,0.0000,0.0000,8,Agriculture,Texas A&M University,USA
1894,Bruce McCarl,5,0.0000,0.0000,0.0000,100.0000,WG II,0.0000,50.0000,50.0000,LA,100.0000,0.0000,100.0000,0.0000,0.0000,17,Economics of Adaptation,Texas A&M University,USA
1895,James J. McCarthy,1,0.0000,66.6700,0.0000,0.0000,WG I,66.6700,33.3300,0.0000,CA,66.6700,0.0000,66.6700,0.0000,33.3300,10,Effects on Ecosystems,Harvard University,USA
1895,James J. McCarthy,1,0.0000,66.6700,0.0000,0.0000,WG I,66.6700,33.3300,0.0000,LA,66.6700,0.0000,66.6700,0.0000,33.3300,11,Narrowing the Uncertainties,Harvard University,USA
1895,James J. McCarthy,3,0.0000,66.6700,0.0000,0.0000,WG II,66.6700,33.3300,0.0000,LA,66.6700,0.0000,66.6700,0.0000,33.3300,SPM,Summary For Policy Makers,Harvard University,USA
1902,Mack McFarland,2,0.0000,0.0000,66.6700,0.0000,WG I,66.6700,0.0000,33.3300,LA,100.0000,0.0000,83.3300,16.6700,0.0000,TS,Technical Summary,United Nations Environment Programme (UNEP),Kenya
1902,Mack McFarland,3,0.0000,0.0000,66.6700,0.0000,WG I,66.6700,0.0000,33.3300,RE,100.0000,0.0000,83.3300,16.6700,0.0000,4,Atmospheric Chemistry and Greenhouse Gases,DuPont Fluoroproducts,USA
1902,Mack McFarland,3,0.0000,0.0000,66.6700,0.0000,WG I,66.6700,0.0000,33.3300,LA,100.0000,0.0000,83.3300,16.6700,0.0000,SPM,Summary For Policy Makers,DuPont Fluoroproducts,USA
1902,Mack McFarland,3,0.0000,0.0000,66.6700,0.0000,WG I,66.6700,0.0000,33.3300,LA,100.0000,0.0000,83.3300,16.6700,0.0000,TS,Technical Summary,DuPont Fluoroproducts,USA
1902,Mack McFarland,3,0.0000,0.0000,66.6700,0.0000,WG III,66.6700,0.0000,33.3300,LA,100.0000,0.0000,83.3300,16.6700,0.0000,3,Technological and Economic Potential of Greenhouse Gas Emissions Reduction,DuPont Fluoroproducts,USA
1902,Mack McFarland,4,0.0000,0.0000,66.6700,0.0000,WG III,66.6700,0.0000,33.3300,LA,100.0000,0.0000,83.3300,16.6700,0.0000,2,Framing Issues,DuPont Fluoroproducts,USA
1911,Kathleen McInnes,2,0.0000,50.0000,0.0000,0.0000,WG II,25.0000,75.0000,0.0000,CA,12.5000,0.0000,12.5000,0.0000,87.5000,9,Coastal Zones and Small Islands,University of Waikato,New Zealand
1911,Kathleen McInnes,3,0.0000,50.0000,0.0000,0.0000,WG II,25.0000,75.0000,0.0000,CA,12.5000,0.0000,12.5000,0.0000,87.5000,12,Australia and New Zealand,N/A,N/A
1911,Kathleen McInnes,4,0.0000,50.0000,0.0000,0.0000,WG I,25.0000,75.0000,0.0000,CA,12.5000,0.0000,12.5000,0.0000,87.5000,11,Regional Climate Projections,Commonwealth Scientific and Industrial Research Organization (CSIRO),Australia
1911,Kathleen McInnes,4,0.0000,50.0000,0.0000,0.0000,WG II,25.0000,75.0000,0.0000,CA,12.5000,0.0000,12.5000,0.0000,87.5000,6,Coastal Systems and low-lying areas,Commonwealth Scientific and Industrial Research Organization (CSIRO),Australia
1911,Kathleen McInnes,5,0.0000,50.0000,0.0000,0.0000,WG I,25.0000,75.0000,0.0000,CA,12.5000,0.0000,12.5000,0.0000,87.5000,13,Sea Level Change,Commonwealth Scientific and Industrial Research Organization (CSIRO),Australia
1911,Kathleen McInnes,5,0.0000,50.0000,0.0000,0.0000,WG II,25.0000,75.0000,0.0000,CA,12.5000,0.0000,12.5000,0.0000,87.5000,24,Asia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Australia
1911,Kathleen McInnes,5,0.0000,50.0000,0.0000,0.0000,WG II,25.0000,75.0000,0.0000,CA,12.5000,0.0000,12.5000,0.0000,87.5000,25,Australiasia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Australia
1911,Kathleen McInnes,5,0.0000,50.0000,0.0000,0.0000,WG II,25.0000,75.0000,0.0000,LA,12.5000,0.0000,12.5000,0.0000,87.5000,5,Coastal systesms and low-lying Areas,Commonwealth Scientific and Industrial Research Organization (CSIRO),Australia
1922,Linda O. Mearns,2,0.0000,61.5400,0.0000,0.0000,WG I,69.2300,30.7700,0.0000,CA,69.2300,7.6900,53.8500,7.6900,30.7700,6,Climate Models – Projections for the Future,National Center for Atmospheric Research (NCAR),USA
1922,Linda O. Mearns,3,0.0000,61.5400,0.0000,0.0000,WG I,69.2300,30.7700,0.0000,LA,69.2300,7.6900,53.8500,7.6900,30.7700,10,Regional Climate Information – Evaluation and Projections,National Center for Atmospheric Research (NCAR),USA
1922,Linda O. Mearns,3,0.0000,61.5400,0.0000,0.0000,WG I,69.2300,30.7700,0.0000,CLA,69.2300,7.6900,53.8500,7.6900,30.7700,13,Climate Scenario Development,National Center for Atmospheric Research (NCAR),USA
1922,Linda O. Mearns,3,0.0000,61.5400,0.0000,0.0000,WG I,69.2300,30.7700,0.0000,CA,69.2300,7.6900,53.8500,7.6900,30.7700,9,Projections of Future Climate Change,National Center for Atmospheric Research (NCAR),USA
1922,Linda O. Mearns,3,0.0000,61.5400,0.0000,0.0000,WG I,69.2300,30.7700,0.0000,LA,69.2300,7.6900,53.8500,7.6900,30.7700,SPM,Summary For Policy Makers,National Center for Atmospheric Research (NCAR),USA
1922,Linda O. Mearns,3,0.0000,61.5400,0.0000,0.0000,WG I,69.2300,30.7700,0.0000,CA,69.2300,7.6900,53.8500,7.6900,30.7700,TS,Technical Summary,National Center for Atmospheric Research (NCAR),USA
1922,Linda O. Mearns,3,0.0000,61.5400,0.0000,0.0000,WG II,69.2300,30.7700,0.0000,LA,69.2300,7.6900,53.8500,7.6900,30.7700,3,Developing and Applying Scenarios,National Center for Atmospheric Research (NCAR),USA
1922,Linda O. Mearns,4,0.0000,61.5400,0.0000,0.0000,WG I,69.2300,30.7700,0.0000,LA,69.2300,7.6900,53.8500,7.6900,30.7700,11,Regional Climate Projections,National Center for Atmospheric Research (NCAR),USA
1922,Linda O. Mearns,4,0.0000,61.5400,0.0000,0.0000,WG II,69.2300,30.7700,0.0000,LA,69.2300,7.6900,53.8500,7.6900,30.7700,2,New Assessment methods and the characterization of future conditions,National Center for Atmospheric Research (NCAR),USA
1922,Linda O. Mearns,5,0.0000,61.5400,0.0000,0.0000,WG I,69.2300,30.7700,0.0000,RE,69.2300,7.6900,53.8500,7.6900,30.7700,1,Introduction,National Center for Atmospheric Research (NCAR),USA
1922,Linda O. Mearns,5,0.0000,61.5400,0.0000,0.0000,WG I,69.2300,30.7700,0.0000,CA,69.2300,7.6900,53.8500,7.6900,30.7700,14,Climate Phenomena and their Relevance for Future Regional Climate Change,National Center for Atmospheric Research (NCAR),USA
1922,Linda O. Mearns,5,0.0000,61.5400,0.0000,0.0000,WG II,69.2300,30.7700,0.0000,LA,69.2300,7.6900,53.8500,7.6900,30.7700,21,Regional Context,National Center for Atmospheric Research (NCAR),USA
1922,Linda O. Mearns,5,0.0000,61.5400,0.0000,0.0000,WG II,69.2300,30.7700,0.0000,LA,69.2300,7.6900,53.8500,7.6900,30.7700,TS,Technical Summary,National Center for Atmospheric Research (NCAR),USA
1930,Malte Meinshausen,4,0.0000,40.0000,0.0000,0.0000,WG I,80.0000,20.0000,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,10,Global Climate Projections,Potsdam Institute for Climate Impact Research (PIK),Germany
1930,Malte Meinshausen,4,0.0000,40.0000,0.0000,0.0000,WG I,80.0000,20.0000,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,8,Climate Models and their Evaluation,Potsdam Institute for Climate Impact Research (PIK),Germany
1930,Malte Meinshausen,4,0.0000,40.0000,0.0000,0.0000,WG II,80.0000,20.0000,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,2,New Assessment methods and the characterization of future conditions,Potsdam Institute for Climate Impact Research (PIK),Germany
1930,Malte Meinshausen,5,0.0000,40.0000,0.0000,0.0000,WG I,80.0000,20.0000,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,1,Introduction,Potsdam Institute for Climate Impact Research (PIK),Germany
1930,Malte Meinshausen,5,0.0000,40.0000,0.0000,0.0000,WG I,80.0000,20.0000,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,12,"Long-term Climate Change: Projections, Commitments and Irreversibility",Potsdam Institute for Climate Impact Research (PIK),Germany
1958,Laurie Michaelis,2,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,CLA,100.0000,25.0000,75.0000,0.0000,0.0000,21,Mitigation Options in the Transportation Sector,Organization for Economic Cooperation and Development (OECD),France
1958,Laurie Michaelis,2,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,LA,100.0000,25.0000,75.0000,0.0000,0.0000,SPM,Summary For Policy Makers,Organization for Economic Cooperation and Development (OECD),France
1958,Laurie Michaelis,2,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,LA,100.0000,25.0000,75.0000,0.0000,0.0000,TS,Technical Summary,Organization for Economic Cooperation and Development (OECD),France
1958,Laurie Michaelis,3,0.0000,0.0000,0.0000,50.0000,WG III,0.0000,75.0000,25.0000,LA,100.0000,25.0000,75.0000,0.0000,0.0000,5,"Barriers, Opportunities, and market Potential of Technologies and Practices",Oxford Centre for the Environment Ethics & Society (OCEES),United Kingdom
1983,Evan Mills,3,0.0000,0.0000,0.0000,33.3300,WG II,0.0000,83.3300,16.6700,LA,66.6700,16.6700,50.0000,0.0000,33.3300,15,North America,Lawrence Berkeley National Laboratory,USA
1983,Evan Mills,3,0.0000,0.0000,0.0000,33.3300,WG II,0.0000,83.3300,16.6700,CLA,66.6700,16.6700,50.0000,0.0000,33.3300,8,Insurance and Other Financial Services,Lawrence Berkeley National Laboratory,USA
1983,Evan Mills,3,0.0000,0.0000,0.0000,33.3300,WG II,0.0000,83.3300,16.6700,LA,66.6700,16.6700,50.0000,0.0000,33.3300,SPM,Summary For Policy Makers,Lawrence Berkeley National Laboratory,USA
1983,Evan Mills,3,0.0000,0.0000,0.0000,33.3300,WG II,0.0000,83.3300,16.6700,LA,66.6700,16.6700,50.0000,0.0000,33.3300,TS,Technical Summary,Lawrence Berkeley National Laboratory,USA
1983,Evan Mills,3,0.0000,0.0000,0.0000,33.3300,WG III,0.0000,83.3300,16.6700,CA,66.6700,16.6700,50.0000,0.0000,33.3300,3,Technological and Economic Potential of Greenhouse Gas Emissions Reduction,Lawrence Berkeley National Laboratory,USA
1983,Evan Mills,4,0.0000,0.0000,0.0000,33.3300,WG II,0.0000,83.3300,16.6700,CA,66.6700,16.6700,50.0000,0.0000,33.3300,14,North America,Lawrence Berkeley National Laboratory,USA
1986,Chris Milly,3,0.0000,66.6700,0.0000,0.0000,WG I,66.6700,33.3300,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,9,Projections of Future Climate Change,U.S. Geological Survey,USA
1986,Chris Milly,4,0.0000,66.6700,0.0000,0.0000,WG I,66.6700,33.3300,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,5,Observations: Ocean Climate Change and Sea Level,U.S. Geological Survey,USA
1986,Chris Milly,4,0.0000,66.6700,0.0000,0.0000,WG II,66.6700,33.3300,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,3,Freshwater resources and their management,U.S. Geological Survey,USA
1990,K. Minami,1,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,50.0000,0.0000,50.0000,0.0000,50.0000,1,Greenhouse Gases and AER,National Institute of Agro-Environmental Sciences,Japan
1990,K. Minami,2,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,LA,50.0000,0.0000,50.0000,0.0000,50.0000,23,Agricultural Options for Mitigation of Greenhouse Gas Emissions,National Institute of Agro-Environmental Sciences,Japan
5116,Jan Christoph Minx,5,0.0000,0.0000,0.0000,66.6700,WG II,0.0000,33.3300,66.6700,CA,66.6700,33.3300,33.3300,0.0000,33.3300,1,Point of Departure,IPCC,Germany
5116,Jan Christoph Minx,5,0.0000,0.0000,0.0000,66.6700,WG III,0.0000,33.3300,66.6700,LA,66.6700,33.3300,33.3300,0.0000,33.3300,SPM,Summary For Policy Makers,Potsdam Institute for Climate Impact Research (PIK),Germany
5116,Jan Christoph Minx,5,0.0000,0.0000,0.0000,66.6700,WG III,0.0000,33.3300,66.6700,CLA,66.6700,33.3300,33.3300,0.0000,33.3300,TS,Technical Summary,Potsdam Institute for Climate Impact Research (PIK),Germany
2021,William Moomaw,2,0.0000,0.0000,0.0000,100.0000,WG II,0.0000,50.0000,50.0000,LA,100.0000,12.5000,87.5000,0.0000,0.0000,11,"Industry, Energy and Transportation: Impacts and Adaptation",Tufts University,USA
2021,William Moomaw,2,0.0000,0.0000,0.0000,100.0000,WG II,0.0000,50.0000,50.0000,LA,100.0000,12.5000,87.5000,0.0000,0.0000,20,Industry,Tufts University,USA
2021,William Moomaw,2,0.0000,0.0000,0.0000,100.0000,WG II,0.0000,50.0000,50.0000,LA,100.0000,12.5000,87.5000,0.0000,0.0000,SPM,Summary For Policy Makers,Tufts University,USA
2021,William Moomaw,2,0.0000,0.0000,0.0000,100.0000,WG II,0.0000,50.0000,50.0000,LA,100.0000,12.5000,87.5000,0.0000,0.0000,TS,Technical Summary,Tufts University,USA
2021,William Moomaw,3,0.0000,0.0000,0.0000,100.0000,WG III,0.0000,50.0000,50.0000,CLA,100.0000,12.5000,87.5000,0.0000,0.0000,3,Technological and Economic Potential of Greenhouse Gas Emissions Reduction,Tufts University,USA
2021,William Moomaw,3,0.0000,0.0000,0.0000,100.0000,WG III,0.0000,50.0000,50.0000,LA,100.0000,12.5000,87.5000,0.0000,0.0000,SPM,Summary For Policy Makers,Tufts University,USA
2021,William Moomaw,3,0.0000,0.0000,0.0000,100.0000,WG III,0.0000,50.0000,50.0000,LA,100.0000,12.5000,87.5000,0.0000,0.0000,TS,Technical Summary,Tufts University,USA
2021,William Moomaw,4,0.0000,0.0000,0.0000,100.0000,WG III,0.0000,50.0000,50.0000,LA,100.0000,12.5000,87.5000,0.0000,0.0000,4,Energy Supply,Tufts University,USA
2026,Jose Roberto Moreira,2,0.0000,0.0000,0.0000,100.0000,WG II,0.0000,50.0000,50.0000,LA,100.0000,12.5000,75.0000,12.5000,0.0000,19,Energy Supply Mitigation Options,Biomass Users Network (BUN),Brazil
2026,Jose Roberto Moreira,2,0.0000,0.0000,0.0000,100.0000,WG II,0.0000,50.0000,50.0000,LA,100.0000,12.5000,75.0000,12.5000,0.0000,B,Energy Primer,Biomass Users Network (BUN),Brazil
2026,Jose Roberto Moreira,2,0.0000,0.0000,0.0000,100.0000,WG II,0.0000,50.0000,50.0000,LA,100.0000,12.5000,75.0000,12.5000,0.0000,SPM,Summary For Policy Makers,Biomass Users Network (BUN),Brazil
2026,Jose Roberto Moreira,2,0.0000,0.0000,0.0000,100.0000,WG II,0.0000,50.0000,50.0000,LA,100.0000,12.5000,75.0000,12.5000,0.0000,TS,Technical Summary,Biomass Users Network (BUN),Brazil
2026,Jose Roberto Moreira,3,0.0000,0.0000,0.0000,100.0000,WG III,0.0000,50.0000,50.0000,CLA,100.0000,12.5000,75.0000,12.5000,0.0000,3,Technological and Economic Potential of Greenhouse Gas Emissions Reduction,Biomass Users Network (BUN),Brazil
2026,Jose Roberto Moreira,3,0.0000,0.0000,0.0000,100.0000,WG III,0.0000,50.0000,50.0000,LA,100.0000,12.5000,75.0000,12.5000,0.0000,SPM,Summary For Policy Makers,Biomass Users Network (BUN),Brazil
2026,Jose Roberto Moreira,3,0.0000,0.0000,0.0000,100.0000,WG III,0.0000,50.0000,50.0000,LA,100.0000,12.5000,75.0000,12.5000,0.0000,TS,Technical Summary,Biomass Users Network (BUN),Brazil
2026,Jose Roberto Moreira,4,0.0000,0.0000,0.0000,100.0000,WG III,0.0000,50.0000,50.0000,RE,100.0000,12.5000,75.0000,12.5000,0.0000,4,Energy Supply,University of Sao Paulo,Brazil
2035,James Morison,1,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,50.0000,0.0000,50.0000,0.0000,50.0000,10,Effects on Ecosystems,University of Reading,United Kingdom
2035,James Morison,1,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,LA,50.0000,0.0000,50.0000,0.0000,50.0000,2,Agriculture and Forestry,University of Reading,United Kingdom
2099,Nebojsa Nakicenovic,2,0.0000,0.0000,0.0000,100.0000,WG II,0.0000,50.0000,50.0000,LA,100.0000,16.6700,83.3300,0.0000,0.0000,19,Energy Supply Mitigation Options,International Institute for Applied Systems Analysis (IIASA),Austria
2099,Nebojsa Nakicenovic,2,0.0000,0.0000,0.0000,100.0000,WG II,0.0000,50.0000,50.0000,LA,100.0000,16.6700,83.3300,0.0000,0.0000,21,Mitigation Options in the Transportation Sector,International Institute for Applied Systems Analysis (IIASA),Austria
2099,Nebojsa Nakicenovic,2,0.0000,0.0000,0.0000,100.0000,WG II,0.0000,50.0000,50.0000,CLA,100.0000,16.6700,83.3300,0.0000,0.0000,B,Energy Primer,International Institute for Applied Systems Analysis (IIASA),Austria
2099,Nebojsa Nakicenovic,2,0.0000,0.0000,0.0000,100.0000,WG II,0.0000,50.0000,50.0000,LA,100.0000,16.6700,83.3300,0.0000,0.0000,SPM,Summary For Policy Makers,International Institute for Applied Systems Analysis (IIASA),Austria
2099,Nebojsa Nakicenovic,2,0.0000,0.0000,0.0000,100.0000,WG II,0.0000,50.0000,50.0000,LA,100.0000,16.6700,83.3300,0.0000,0.0000,TS,Technical Summary,International Institute for Applied Systems Analysis (IIASA),Austria
2099,Nebojsa Nakicenovic,3,0.0000,0.0000,0.0000,100.0000,WG II,0.0000,50.0000,50.0000,LA,100.0000,16.6700,83.3300,0.0000,0.0000,3,Developing and Applying Scenarios,International Institute for Applied Systems Analysis (IIASA),Austria
